pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category
22132,9724,big_meat_s,1,12/6/2015,17:08:22,12,12,S,Classic
22133,9724,green_garden_s,1,12/6/2015,17:08:22,12,12,S,Veggie
22134,9724,veggie_veg_s,1,12/6/2015,17:08:22,12,12,S,Veggie
22135,9725,calabrese_m,1,12/6/2015,17:12:23,16.25,16.25,M,Supreme
22136,9725,hawaiian_s,1,12/6/2015,17:12:23,10.5,10.5,S,Classic
22137,9725,mexicana_l,1,12/6/2015,17:12:23,20.25,20.25,L,Veggie
22138,9725,napolitana_m,1,12/6/2015,17:12:23,16,16,M,Classic
22139,9726,big_meat_s,1,12/6/2015,17:13:43,12,12,S,Classic
22140,9726,hawaiian_s,1,12/6/2015,17:13:43,10.5,10.5,S,Classic
22141,9726,napolitana_s,1,12/6/2015,17:13:43,12,12,S,Classic
22142,9726,spinach_supr_m,1,12/6/2015,17:13:43,16.5,16.5,M,Supreme
22143,9727,thai_ckn_l,1,12/6/2015,17:25:15,20.75,20.75,L,Chicken
22144,9728,bbq_ckn_m,1,12/6/2015,17:39:20,16.75,16.75,M,Chicken
22145,9728,hawaiian_l,1,12/6/2015,17:39:20,16.5,16.5,L,Classic
22146,9728,napolitana_m,1,12/6/2015,17:39:20,16,16,M,Classic
22147,9729,bbq_ckn_m,1,12/6/2015,17:41:15,16.75,16.75,M,Chicken
22148,9729,soppressata_l,1,12/6/2015,17:41:15,20.75,20.75,L,Supreme
22149,9730,big_meat_s,1,12/6/2015,17:59:29,12,12,S,Classic
22150,9730,pepperoni_l,1,12/6/2015,17:59:29,15.25,15.25,L,Classic
22151,9731,pepperoni_m,2,12/6/2015,18:08:14,12.5,25,M,Classic
22152,9731,southw_ckn_m,1,12/6/2015,18:08:14,16.75,16.75,M,Chicken
22153,9732,calabrese_l,1,12/6/2015,18:18:37,20.25,20.25,L,Supreme
22154,9732,spinach_fet_l,1,12/6/2015,18:18:37,20.25,20.25,L,Veggie
22155,9733,ital_supr_m,1,12/6/2015,18:35:50,16.5,16.5,M,Supreme
22156,9734,hawaiian_l,1,12/6/2015,18:43:49,16.5,16.5,L,Classic
22157,9734,pep_msh_pep_s,1,12/6/2015,18:43:49,11,11,S,Classic
22158,9735,five_cheese_l,1,12/6/2015,18:53:08,18.5,18.5,L,Veggie
22159,9735,green_garden_l,1,12/6/2015,18:53:08,20.25,20.25,L,Veggie
22160,9735,hawaiian_m,1,12/6/2015,18:53:08,13.25,13.25,M,Classic
22161,9735,mexicana_m,1,12/6/2015,18:53:08,16,16,M,Veggie
22162,9736,napolitana_m,1,12/6/2015,19:07:21,16,16,M,Classic
22163,9736,the_greek_xl,1,12/6/2015,19:07:21,25.5,25.5,XL,Classic
22164,9737,sicilian_s,1,12/6/2015,19:20:18,12.25,12.25,S,Supreme
22165,9737,spin_pesto_m,1,12/6/2015,19:20:18,16.5,16.5,M,Veggie
22166,9738,sicilian_l,1,12/6/2015,19:20:22,20.25,20.25,L,Supreme
22167,9739,five_cheese_l,1,12/6/2015,19:58:13,18.5,18.5,L,Veggie
22168,9739,peppr_salami_l,1,12/6/2015,19:58:13,20.75,20.75,L,Supreme
22169,9739,spinach_fet_s,1,12/6/2015,19:58:13,12,12,S,Veggie
22170,9739,spinach_supr_m,1,12/6/2015,19:58:13,16.5,16.5,M,Supreme
22171,9740,cali_ckn_m,1,12/6/2015,20:00:30,16.75,16.75,M,Chicken
22172,9740,sicilian_s,1,12/6/2015,20:00:30,12.25,12.25,S,Supreme
22173,9741,ital_supr_l,1,12/6/2015,20:01:57,20.75,20.75,L,Supreme
22174,9742,southw_ckn_l,1,12/6/2015,20:05:46,20.75,20.75,L,Chicken
22175,9742,spicy_ital_l,1,12/6/2015,20:05:46,20.75,20.75,L,Supreme
22176,9743,four_cheese_l,1,12/6/2015,20:12:19,17.95,17.95,L,Veggie
22177,9743,ital_supr_l,1,12/6/2015,20:12:19,20.75,20.75,L,Supreme
22178,9743,pep_msh_pep_m,1,12/6/2015,20:12:19,14.5,14.5,M,Classic
22179,9744,cali_ckn_l,1,12/6/2015,20:15:45,20.75,20.75,L,Chicken
22180,9744,pepperoni_m,1,12/6/2015,20:15:45,12.5,12.5,M,Classic
22181,9745,calabrese_m,1,12/6/2015,20:19:07,16.25,16.25,M,Supreme
22182,9745,ckn_alfredo_l,1,12/6/2015,20:19:07,20.75,20.75,L,Chicken
22183,9745,mediterraneo_m,1,12/6/2015,20:19:07,16,16,M,Veggie
22184,9745,sicilian_s,1,12/6/2015,20:19:07,12.25,12.25,S,Supreme
22185,9746,spicy_ital_s,1,12/6/2015,20:28:28,12.5,12.5,S,Supreme
22186,9747,ckn_alfredo_m,1,12/6/2015,20:30:35,16.75,16.75,M,Chicken
22187,9747,ckn_pesto_s,1,12/6/2015,20:30:35,12.75,12.75,S,Chicken
22188,9748,southw_ckn_l,1,12/6/2015,20:51:01,20.75,20.75,L,Chicken
22189,9749,mexicana_l,1,12/6/2015,21:32:06,20.25,20.25,L,Veggie
22190,9750,mexicana_l,1,12/6/2015,21:32:54,20.25,20.25,L,Veggie
22191,9750,pep_msh_pep_m,1,12/6/2015,21:32:54,14.5,14.5,M,Classic
22192,9750,pep_msh_pep_s,1,12/6/2015,21:32:54,11,11,S,Classic
22193,9750,spicy_ital_l,1,12/6/2015,21:32:54,20.75,20.75,L,Supreme
22194,9751,sicilian_m,1,12/6/2015,22:26:52,16.25,16.25,M,Supreme
22195,9752,cali_ckn_s,1,13-06-2015,12:23:13,12.75,12.75,S,Chicken
22196,9752,green_garden_s,1,13-06-2015,12:23:13,12,12,S,Veggie
22197,9752,ital_cpcllo_l,1,13-06-2015,12:23:13,20.5,20.5,L,Classic
22198,9753,ital_cpcllo_s,1,13-06-2015,12:39:22,12,12,S,Classic
22199,9754,mediterraneo_m,1,13-06-2015,12:54:38,16,16,M,Veggie
22200,9755,bbq_ckn_m,1,13-06-2015,13:02:09,16.75,16.75,M,Chicken
22201,9755,ckn_alfredo_l,1,13-06-2015,13:02:09,20.75,20.75,L,Chicken
22202,9755,classic_dlx_l,1,13-06-2015,13:02:09,20.5,20.5,L,Classic
22203,9755,green_garden_s,1,13-06-2015,13:02:09,12,12,S,Veggie
22204,9755,hawaiian_l,1,13-06-2015,13:02:09,16.5,16.5,L,Classic
22205,9755,ital_supr_m,1,13-06-2015,13:02:09,16.5,16.5,M,Supreme
22206,9755,mexicana_m,1,13-06-2015,13:02:09,16,16,M,Veggie
22207,9755,pep_msh_pep_l,1,13-06-2015,13:02:09,17.5,17.5,L,Classic
22208,9755,prsc_argla_l,1,13-06-2015,13:02:09,20.75,20.75,L,Supreme
22209,9755,sicilian_l,1,13-06-2015,13:02:09,20.25,20.25,L,Supreme
22210,9755,spinach_supr_l,1,13-06-2015,13:02:09,20.75,20.75,L,Supreme
22211,9756,cali_ckn_s,1,13-06-2015,13:02:45,12.75,12.75,S,Chicken
22212,9756,ckn_alfredo_m,1,13-06-2015,13:02:45,16.75,16.75,M,Chicken
22213,9756,four_cheese_m,1,13-06-2015,13:02:45,14.75,14.75,M,Veggie
22214,9756,ital_supr_m,1,13-06-2015,13:02:45,16.5,16.5,M,Supreme
22215,9757,pep_msh_pep_s,1,13-06-2015,13:03:20,11,11,S,Classic
22216,9758,ital_cpcllo_s,1,13-06-2015,13:15:30,12,12,S,Classic
22217,9759,classic_dlx_m,1,13-06-2015,13:17:54,16,16,M,Classic
22218,9759,classic_dlx_s,2,13-06-2015,13:17:54,12,24,S,Classic
22219,9759,five_cheese_l,1,13-06-2015,13:17:54,18.5,18.5,L,Veggie
22220,9759,four_cheese_m,1,13-06-2015,13:17:54,14.75,14.75,M,Veggie
22221,9759,mexicana_l,1,13-06-2015,13:17:54,20.25,20.25,L,Veggie
22222,9759,mexicana_m,1,13-06-2015,13:17:54,16,16,M,Veggie
22223,9759,spinach_supr_l,1,13-06-2015,13:17:54,20.75,20.75,L,Supreme
22224,9759,veggie_veg_l,1,13-06-2015,13:17:54,20.25,20.25,L,Veggie
22225,9760,pep_msh_pep_m,1,13-06-2015,13:26:22,14.5,14.5,M,Classic
22226,9761,hawaiian_l,1,13-06-2015,13:40:36,16.5,16.5,L,Classic
22227,9762,hawaiian_l,1,13-06-2015,13:57:43,16.5,16.5,L,Classic
22228,9763,cali_ckn_s,1,13-06-2015,14:39:25,12.75,12.75,S,Chicken
22229,9763,classic_dlx_s,1,13-06-2015,14:39:25,12,12,S,Classic
22230,9763,mexicana_l,1,13-06-2015,14:39:25,20.25,20.25,L,Veggie
22231,9763,pepperoni_m,1,13-06-2015,14:39:25,12.5,12.5,M,Classic
22232,9764,mediterraneo_m,1,13-06-2015,14:51:27,16,16,M,Veggie
22233,9765,hawaiian_l,1,13-06-2015,14:52:18,16.5,16.5,L,Classic
22234,9765,napolitana_m,1,13-06-2015,14:52:18,16,16,M,Classic
22235,9765,the_greek_m,1,13-06-2015,14:52:18,16,16,M,Classic
22236,9766,classic_dlx_l,1,13-06-2015,14:54:51,20.5,20.5,L,Classic
22237,9766,spicy_ital_l,1,13-06-2015,14:54:51,20.75,20.75,L,Supreme
22238,9766,thai_ckn_m,1,13-06-2015,14:54:51,16.75,16.75,M,Chicken
22239,9766,thai_ckn_s,1,13-06-2015,14:54:51,12.75,12.75,S,Chicken
22240,9767,classic_dlx_s,1,13-06-2015,14:59:22,12,12,S,Classic
22241,9767,ital_cpcllo_m,1,13-06-2015,14:59:22,16,16,M,Classic
22242,9767,southw_ckn_l,1,13-06-2015,14:59:22,20.75,20.75,L,Chicken
22243,9768,napolitana_m,1,13-06-2015,15:15:14,16,16,M,Classic
22244,9768,sicilian_m,1,13-06-2015,15:15:14,16.25,16.25,M,Supreme
22245,9769,hawaiian_s,1,13-06-2015,16:07:15,10.5,10.5,S,Classic
22246,9770,ital_cpcllo_m,1,13-06-2015,16:09:25,16,16,M,Classic
22247,9770,mediterraneo_l,1,13-06-2015,16:09:25,20.25,20.25,L,Veggie
22248,9770,thai_ckn_l,1,13-06-2015,16:09:25,20.75,20.75,L,Chicken
22249,9771,thai_ckn_l,1,13-06-2015,16:11:12,20.75,20.75,L,Chicken
22250,9772,soppressata_s,1,13-06-2015,16:14:58,12.5,12.5,S,Supreme
22251,9772,spinach_fet_m,1,13-06-2015,16:14:58,16,16,M,Veggie
22252,9773,hawaiian_m,1,13-06-2015,16:17:30,13.25,13.25,M,Classic
22253,9773,hawaiian_s,1,13-06-2015,16:17:30,10.5,10.5,S,Classic
22254,9773,ital_veggie_m,1,13-06-2015,16:17:30,16.75,16.75,M,Veggie
22255,9773,mexicana_l,1,13-06-2015,16:17:30,20.25,20.25,L,Veggie
22256,9774,spinach_fet_m,1,13-06-2015,16:40:24,16,16,M,Veggie
22257,9774,thai_ckn_l,1,13-06-2015,16:40:24,20.75,20.75,L,Chicken
22258,9775,green_garden_s,1,13-06-2015,16:40:44,12,12,S,Veggie
22259,9775,mexicana_l,1,13-06-2015,16:40:44,20.25,20.25,L,Veggie
22260,9775,pep_msh_pep_m,1,13-06-2015,16:40:44,14.5,14.5,M,Classic
22261,9776,calabrese_m,1,13-06-2015,16:44:37,16.25,16.25,M,Supreme
22262,9776,ital_cpcllo_l,1,13-06-2015,16:44:37,20.5,20.5,L,Classic
22263,9776,mexicana_l,1,13-06-2015,16:44:37,20.25,20.25,L,Veggie
22264,9776,southw_ckn_l,1,13-06-2015,16:44:37,20.75,20.75,L,Chicken
22265,9777,peppr_salami_m,1,13-06-2015,16:58:52,16.5,16.5,M,Supreme
22266,9777,soppressata_l,1,13-06-2015,16:58:52,20.75,20.75,L,Supreme
22267,9778,big_meat_s,2,13-06-2015,17:01:55,12,24,S,Classic
22268,9778,thai_ckn_l,1,13-06-2015,17:01:55,20.75,20.75,L,Chicken
22269,9779,five_cheese_l,1,13-06-2015,17:15:14,18.5,18.5,L,Veggie
22270,9780,cali_ckn_m,1,13-06-2015,17:42:36,16.75,16.75,M,Chicken
22271,9781,green_garden_s,1,13-06-2015,17:47:28,12,12,S,Veggie
22272,9781,spin_pesto_l,1,13-06-2015,17:47:28,20.75,20.75,L,Veggie
22273,9781,spinach_supr_s,1,13-06-2015,17:47:28,12.5,12.5,S,Supreme
22274,9782,big_meat_s,1,13-06-2015,18:14:37,12,12,S,Classic
22275,9782,napolitana_s,1,13-06-2015,18:14:37,12,12,S,Classic
22276,9783,mexicana_m,1,13-06-2015,18:15:08,16,16,M,Veggie
22277,9784,veggie_veg_l,1,13-06-2015,18:16:54,20.25,20.25,L,Veggie
22278,9785,ital_cpcllo_m,1,13-06-2015,18:17:12,16,16,M,Classic
22279,9785,sicilian_s,1,13-06-2015,18:17:12,12.25,12.25,S,Supreme
22280,9786,ital_cpcllo_l,1,13-06-2015,18:19:17,20.5,20.5,L,Classic
22281,9786,napolitana_l,1,13-06-2015,18:19:17,20.5,20.5,L,Classic
22282,9787,classic_dlx_s,1,13-06-2015,18:20:30,12,12,S,Classic
22283,9787,four_cheese_l,1,13-06-2015,18:20:30,17.95,17.95,L,Veggie
22284,9787,sicilian_s,1,13-06-2015,18:20:30,12.25,12.25,S,Supreme
22285,9788,pepperoni_m,1,13-06-2015,18:25:56,12.5,12.5,M,Classic
22286,9788,spicy_ital_s,1,13-06-2015,18:25:56,12.5,12.5,S,Supreme
22287,9789,pep_msh_pep_l,1,13-06-2015,18:47:01,17.5,17.5,L,Classic
22288,9790,peppr_salami_l,1,13-06-2015,18:52:49,20.75,20.75,L,Supreme
22289,9790,thai_ckn_m,1,13-06-2015,18:52:49,16.75,16.75,M,Chicken
22290,9791,cali_ckn_m,1,13-06-2015,18:53:13,16.75,16.75,M,Chicken
22291,9792,ital_cpcllo_l,1,13-06-2015,18:54:10,20.5,20.5,L,Classic
22292,9792,prsc_argla_l,1,13-06-2015,18:54:10,20.75,20.75,L,Supreme
22293,9792,thai_ckn_m,1,13-06-2015,18:54:10,16.75,16.75,M,Chicken
22294,9793,bbq_ckn_m,1,13-06-2015,19:06:28,16.75,16.75,M,Chicken
22295,9793,classic_dlx_m,1,13-06-2015,19:06:28,16,16,M,Classic
22296,9793,hawaiian_m,1,13-06-2015,19:06:28,13.25,13.25,M,Classic
22297,9793,ital_supr_m,1,13-06-2015,19:06:28,16.5,16.5,M,Supreme
22298,9794,calabrese_l,1,13-06-2015,19:09:41,20.25,20.25,L,Supreme
22299,9794,prsc_argla_l,1,13-06-2015,19:09:41,20.75,20.75,L,Supreme
22300,9794,soppressata_m,1,13-06-2015,19:09:41,16.5,16.5,M,Supreme
22301,9795,sicilian_l,1,13-06-2015,19:11:51,20.25,20.25,L,Supreme
22302,9795,sicilian_s,1,13-06-2015,19:11:51,12.25,12.25,S,Supreme
22303,9796,big_meat_s,2,13-06-2015,19:44:56,12,24,S,Classic
22304,9797,ital_veggie_m,1,13-06-2015,20:00:41,16.75,16.75,M,Veggie
22305,9797,southw_ckn_l,1,13-06-2015,20:00:41,20.75,20.75,L,Chicken
22306,9797,spicy_ital_l,1,13-06-2015,20:00:41,20.75,20.75,L,Supreme
22307,9797,spin_pesto_s,1,13-06-2015,20:00:41,12.5,12.5,S,Veggie
22308,9798,cali_ckn_m,1,13-06-2015,20:03:31,16.75,16.75,M,Chicken
22309,9798,green_garden_s,1,13-06-2015,20:03:31,12,12,S,Veggie
22310,9798,ital_cpcllo_l,1,13-06-2015,20:03:31,20.5,20.5,L,Classic
22311,9798,spin_pesto_m,1,13-06-2015,20:03:31,16.5,16.5,M,Veggie
22312,9799,mexicana_l,1,13-06-2015,20:07:28,20.25,20.25,L,Veggie
22313,9800,pep_msh_pep_l,1,13-06-2015,20:09:35,17.5,17.5,L,Classic
22314,9801,hawaiian_s,1,13-06-2015,20:10:21,10.5,10.5,S,Classic
22315,9801,prsc_argla_l,1,13-06-2015,20:10:21,20.75,20.75,L,Supreme
22316,9801,spicy_ital_l,1,13-06-2015,20:10:21,20.75,20.75,L,Supreme
22317,9802,ckn_alfredo_m,1,13-06-2015,20:15:42,16.75,16.75,M,Chicken
22318,9802,spinach_fet_m,1,13-06-2015,20:15:42,16,16,M,Veggie
22319,9803,classic_dlx_m,1,13-06-2015,20:27:55,16,16,M,Classic
22320,9803,classic_dlx_s,1,13-06-2015,20:27:55,12,12,S,Classic
22321,9803,napolitana_l,1,13-06-2015,20:27:55,20.5,20.5,L,Classic
22322,9803,veggie_veg_s,1,13-06-2015,20:27:55,12,12,S,Veggie
22323,9804,green_garden_m,1,13-06-2015,20:32:47,16,16,M,Veggie
22324,9804,veggie_veg_m,1,13-06-2015,20:32:47,16,16,M,Veggie
22325,9805,green_garden_m,1,13-06-2015,20:56:24,16,16,M,Veggie
22326,9805,ital_cpcllo_l,1,13-06-2015,20:56:24,20.5,20.5,L,Classic
22327,9806,hawaiian_m,1,13-06-2015,21:13:12,13.25,13.25,M,Classic
22328,9806,peppr_salami_s,1,13-06-2015,21:13:12,12.5,12.5,S,Supreme
22329,9806,veggie_veg_s,1,13-06-2015,21:13:12,12,12,S,Veggie
22330,9807,cali_ckn_l,1,13-06-2015,21:28:17,20.75,20.75,L,Chicken
22331,9807,veggie_veg_m,1,13-06-2015,21:28:17,16,16,M,Veggie
22332,9808,green_garden_s,1,13-06-2015,21:32:45,12,12,S,Veggie
22333,9808,mexicana_l,1,13-06-2015,21:32:45,20.25,20.25,L,Veggie
22334,9808,pepperoni_m,1,13-06-2015,21:32:45,12.5,12.5,M,Classic
22335,9809,four_cheese_l,1,13-06-2015,21:42:22,17.95,17.95,L,Veggie
22336,9809,the_greek_s,1,13-06-2015,21:42:22,12,12,S,Classic
22337,9810,bbq_ckn_m,1,13-06-2015,21:53:11,16.75,16.75,M,Chicken
22338,9811,classic_dlx_s,1,13-06-2015,21:58:53,12,12,S,Classic
22339,9812,southw_ckn_s,1,13-06-2015,22:01:22,12.75,12.75,S,Chicken
22340,9813,ckn_alfredo_m,1,13-06-2015,22:18:16,16.75,16.75,M,Chicken
22341,9814,spicy_ital_l,1,13-06-2015,22:29:59,20.75,20.75,L,Supreme
22342,9814,spin_pesto_l,1,13-06-2015,22:29:59,20.75,20.75,L,Veggie
22343,9815,ital_cpcllo_l,1,13-06-2015,22:33:46,20.5,20.5,L,Classic
22344,9815,mexicana_l,1,13-06-2015,22:33:46,20.25,20.25,L,Veggie
22345,9816,ital_cpcllo_l,1,14-06-2015,12:15:45,20.5,20.5,L,Classic
22346,9816,spicy_ital_m,1,14-06-2015,12:15:45,16.5,16.5,M,Supreme
22347,9816,veggie_veg_l,1,14-06-2015,12:15:45,20.25,20.25,L,Veggie
22348,9817,classic_dlx_m,1,14-06-2015,12:35:51,16,16,M,Classic
22349,9817,four_cheese_l,1,14-06-2015,12:35:51,17.95,17.95,L,Veggie
22350,9817,hawaiian_l,1,14-06-2015,12:35:51,16.5,16.5,L,Classic
22351,9817,pepperoni_m,1,14-06-2015,12:35:51,12.5,12.5,M,Classic
22352,9817,sicilian_l,1,14-06-2015,12:35:51,20.25,20.25,L,Supreme
22353,9817,spin_pesto_m,1,14-06-2015,12:35:51,16.5,16.5,M,Veggie
22354,9817,veggie_veg_l,1,14-06-2015,12:35:51,20.25,20.25,L,Veggie
22355,9818,bbq_ckn_m,1,14-06-2015,12:35:57,16.75,16.75,M,Chicken
22356,9818,big_meat_s,1,14-06-2015,12:35:57,12,12,S,Classic
22357,9818,pepperoni_m,1,14-06-2015,12:35:57,12.5,12.5,M,Classic
22358,9819,five_cheese_l,1,14-06-2015,12:39:38,18.5,18.5,L,Veggie
22359,9820,spinach_supr_l,1,14-06-2015,12:58:59,20.75,20.75,L,Supreme
22360,9821,classic_dlx_m,1,14-06-2015,12:59:00,16,16,M,Classic
22361,9822,classic_dlx_m,1,14-06-2015,13:19:04,16,16,M,Classic
22362,9822,mexicana_m,1,14-06-2015,13:19:04,16,16,M,Veggie
22363,9823,ital_cpcllo_l,1,14-06-2015,13:27:11,20.5,20.5,L,Classic
22364,9824,four_cheese_l,1,14-06-2015,13:58:34,17.95,17.95,L,Veggie
22365,9825,big_meat_s,1,14-06-2015,13:59:00,12,12,S,Classic
22366,9825,ital_veggie_m,1,14-06-2015,13:59:00,16.75,16.75,M,Veggie
22367,9825,pepperoni_s,1,14-06-2015,13:59:00,9.75,9.75,S,Classic
22368,9825,peppr_salami_m,1,14-06-2015,13:59:00,16.5,16.5,M,Supreme
22369,9825,peppr_salami_s,1,14-06-2015,13:59:00,12.5,12.5,S,Supreme
22370,9825,prsc_argla_m,1,14-06-2015,13:59:00,16.5,16.5,M,Supreme
22371,9825,spin_pesto_l,1,14-06-2015,13:59:00,20.75,20.75,L,Veggie
22372,9825,spinach_supr_s,2,14-06-2015,13:59:00,12.5,25,S,Supreme
22373,9826,spicy_ital_l,1,14-06-2015,14:10:47,20.75,20.75,L,Supreme
22374,9827,bbq_ckn_m,1,14-06-2015,14:18:21,16.75,16.75,M,Chicken
22375,9827,napolitana_s,1,14-06-2015,14:18:21,12,12,S,Classic
22376,9827,thai_ckn_s,1,14-06-2015,14:18:21,12.75,12.75,S,Chicken
22377,9828,four_cheese_l,1,14-06-2015,14:37:19,17.95,17.95,L,Veggie
22378,9828,ital_veggie_m,1,14-06-2015,14:37:19,16.75,16.75,M,Veggie
22379,9828,pepperoni_s,1,14-06-2015,14:37:19,9.75,9.75,S,Classic
22380,9828,prsc_argla_l,1,14-06-2015,14:37:19,20.75,20.75,L,Supreme
22381,9829,five_cheese_l,1,14-06-2015,14:42:29,18.5,18.5,L,Veggie
22382,9830,pepperoni_s,1,14-06-2015,14:49:29,9.75,9.75,S,Classic
22383,9830,spinach_supr_s,1,14-06-2015,14:49:29,12.5,12.5,S,Supreme
22384,9831,soppressata_s,1,14-06-2015,15:10:56,12.5,12.5,S,Supreme
22385,9831,thai_ckn_l,1,14-06-2015,15:10:56,20.75,20.75,L,Chicken
22386,9831,veggie_veg_s,1,14-06-2015,15:10:56,12,12,S,Veggie
22387,9832,green_garden_s,1,14-06-2015,15:13:55,12,12,S,Veggie
22388,9832,pep_msh_pep_l,1,14-06-2015,15:13:55,17.5,17.5,L,Classic
22389,9833,bbq_ckn_m,1,14-06-2015,15:33:07,16.75,16.75,M,Chicken
22390,9833,spinach_fet_m,1,14-06-2015,15:33:07,16,16,M,Veggie
22391,9833,veggie_veg_l,1,14-06-2015,15:33:07,20.25,20.25,L,Veggie
22392,9834,four_cheese_m,1,14-06-2015,16:04:54,14.75,14.75,M,Veggie
22393,9834,pepperoni_s,1,14-06-2015,16:04:54,9.75,9.75,S,Classic
22394,9835,four_cheese_l,1,14-06-2015,16:08:54,17.95,17.95,L,Veggie
22395,9835,soppressata_s,1,14-06-2015,16:08:54,12.5,12.5,S,Supreme
22396,9836,four_cheese_l,1,14-06-2015,16:33:45,17.95,17.95,L,Veggie
22397,9836,thai_ckn_l,1,14-06-2015,16:33:45,20.75,20.75,L,Chicken
22398,9836,the_greek_xl,1,14-06-2015,16:33:45,25.5,25.5,XL,Classic
22399,9837,five_cheese_l,1,14-06-2015,16:44:36,18.5,18.5,L,Veggie
22400,9838,prsc_argla_l,1,14-06-2015,16:44:47,20.75,20.75,L,Supreme
22401,9839,five_cheese_l,2,14-06-2015,16:48:52,18.5,37,L,Veggie
22402,9839,pepperoni_m,1,14-06-2015,16:48:52,12.5,12.5,M,Classic
22403,9839,thai_ckn_m,1,14-06-2015,16:48:52,16.75,16.75,M,Chicken
22404,9840,southw_ckn_l,1,14-06-2015,16:56:11,20.75,20.75,L,Chicken
22405,9841,bbq_ckn_l,1,14-06-2015,17:34:44,20.75,20.75,L,Chicken
22406,9841,bbq_ckn_m,1,14-06-2015,17:34:44,16.75,16.75,M,Chicken
22407,9842,soppressata_l,1,14-06-2015,17:42:01,20.75,20.75,L,Supreme
22408,9843,hawaiian_l,1,14-06-2015,17:44:43,16.5,16.5,L,Classic
22409,9844,classic_dlx_m,1,14-06-2015,17:59:04,16,16,M,Classic
22410,9844,pep_msh_pep_s,1,14-06-2015,17:59:04,11,11,S,Classic
22411,9845,calabrese_m,1,14-06-2015,18:02:35,16.25,16.25,M,Supreme
22412,9846,green_garden_m,1,14-06-2015,18:06:41,16,16,M,Veggie
22413,9846,spicy_ital_l,1,14-06-2015,18:06:41,20.75,20.75,L,Supreme
22414,9847,ital_veggie_m,1,14-06-2015,18:10:13,16.75,16.75,M,Veggie
22415,9847,pepperoni_s,1,14-06-2015,18:10:13,9.75,9.75,S,Classic
22416,9847,spicy_ital_l,1,14-06-2015,18:10:13,20.75,20.75,L,Supreme
22417,9847,spinach_supr_s,1,14-06-2015,18:10:13,12.5,12.5,S,Supreme
22418,9848,green_garden_m,1,14-06-2015,18:19:00,16,16,M,Veggie
22419,9848,spicy_ital_s,1,14-06-2015,18:19:00,12.5,12.5,S,Supreme
22420,9848,the_greek_m,1,14-06-2015,18:19:00,16,16,M,Classic
22421,9849,hawaiian_l,1,14-06-2015,18:22:49,16.5,16.5,L,Classic
22422,9850,ital_supr_m,1,14-06-2015,18:35:49,16.5,16.5,M,Supreme
22423,9850,thai_ckn_l,1,14-06-2015,18:35:49,20.75,20.75,L,Chicken
22424,9851,bbq_ckn_s,1,14-06-2015,18:37:14,12.75,12.75,S,Chicken
22425,9851,spinach_supr_m,1,14-06-2015,18:37:14,16.5,16.5,M,Supreme
22426,9852,bbq_ckn_l,1,14-06-2015,18:38:02,20.75,20.75,L,Chicken
22427,9852,peppr_salami_s,1,14-06-2015,18:38:02,12.5,12.5,S,Supreme
22428,9852,soppressata_s,1,14-06-2015,18:38:02,12.5,12.5,S,Supreme
22429,9852,spinach_supr_l,1,14-06-2015,18:38:02,20.75,20.75,L,Supreme
22430,9853,big_meat_s,1,14-06-2015,18:51:40,12,12,S,Classic
22431,9853,classic_dlx_m,1,14-06-2015,18:51:40,16,16,M,Classic
22432,9853,four_cheese_m,1,14-06-2015,18:51:40,14.75,14.75,M,Veggie
22433,9853,the_greek_xl,1,14-06-2015,18:51:40,25.5,25.5,XL,Classic
22434,9854,hawaiian_l,1,14-06-2015,19:03:21,16.5,16.5,L,Classic
22435,9855,cali_ckn_m,1,14-06-2015,19:16:34,16.75,16.75,M,Chicken
22436,9855,napolitana_l,1,14-06-2015,19:16:34,20.5,20.5,L,Classic
22437,9855,peppr_salami_l,1,14-06-2015,19:16:34,20.75,20.75,L,Supreme
22438,9856,four_cheese_m,1,14-06-2015,19:32:46,14.75,14.75,M,Veggie
22439,9856,pep_msh_pep_m,1,14-06-2015,19:32:46,14.5,14.5,M,Classic
22440,9856,southw_ckn_m,1,14-06-2015,19:32:46,16.75,16.75,M,Chicken
22441,9857,cali_ckn_l,1,14-06-2015,20:10:38,20.75,20.75,L,Chicken
22442,9858,big_meat_s,1,14-06-2015,20:14:24,12,12,S,Classic
22443,9858,cali_ckn_l,1,14-06-2015,20:14:24,20.75,20.75,L,Chicken
22444,9859,napolitana_l,1,14-06-2015,20:27:49,20.5,20.5,L,Classic
22445,9859,prsc_argla_s,1,14-06-2015,20:27:49,12.5,12.5,S,Supreme
22446,9860,classic_dlx_m,1,14-06-2015,20:49:49,16,16,M,Classic
22447,9860,pepperoni_m,1,14-06-2015,20:49:49,12.5,12.5,M,Classic
22448,9860,spinach_supr_l,1,14-06-2015,20:49:49,20.75,20.75,L,Supreme
22449,9861,mediterraneo_s,1,14-06-2015,21:36:05,12,12,S,Veggie
22450,9861,veggie_veg_s,1,14-06-2015,21:36:05,12,12,S,Veggie
22451,9862,bbq_ckn_m,1,14-06-2015,21:47:27,16.75,16.75,M,Chicken
22452,9862,mediterraneo_l,1,14-06-2015,21:47:27,20.25,20.25,L,Veggie
22453,9862,prsc_argla_m,2,14-06-2015,21:47:27,16.5,33,M,Supreme
